太原	9010215	碧水兰亭	小店区	学府街128号	商住两用	1	1	1	0	0	0	1	9140.0	5478.0	17.0	112.572685	37.80722	0	3	1	4	0	0	10	0	0	0
太原	9010213	兰亭银座	小店区	学府街128号	写字楼	1	1	0	0	1	0	1	17500.0	2780.8	23.0	112.572685	37.80722	0	3	1	4	0	0	10	0	0	0
太原	9010134	坞城世纪花园（太原）	小店区	体育路与学府街口南200米	纯住宅	1	1	0	0	1	0	1	7300.0	1309.0	24.0	112.574646	37.807358	1	3	1	5	0	0	28	0	0	0
太原	9010021	坞城世纪花苑北区E、J栋	小店区	学府公园往南300米	纯住宅	1	0	1	0	0	0	1	7300.0	840.0	24.0	112.57182	37.80835	0	2	0	1	0	0	0	0	0	0
太原	9010218	太化新光第八小区	晋源区	太原市西峪东街7号	纯住宅	1	0	0	0	0	1	1	6933.0	348.88	14.0	112.50599	37.809128	0	0	0	1	0	0	0	0	0	0
太原	9010056	滨东嘉园	小店区	太原市小店区杨家堡南巷13号	纯住宅	1	1	1	1	1	0	0	8500.0	700.35	19.0	112.548355	37.81085	0	0	0	3	0	0	1	0	0	0
太原	9010225	春亭小区	小店区	太原市小店区平阳路101号	纯住宅	0	0	1	0	0	0	0	7693.0	279.6	14.0	112.55066	37.814743	3	0	1	1	1	0	4	0	0	0
太原	9010243	领秀长风	迎泽区	长风街双塔南路60号	纯住宅	1	1	1	0	1	0	1	7695.0	2275.0	28.5	112.594475	37.815475	1	2	2	8	0	0	24	1	0	0
太原	9010188	君威财富中心	小店区	长风大街123号	写字楼	1	1	0	1	1	0	1	20000.0	2992.0	38.0	112.55899	37.817917	2	2	0	15	0	0	41	0	0	0
太原	9010089	鑫地大厦	小店区	长风街29号	写字楼	1	0	0	0	0	0	1	20000.0	3520.0	8.0	112.57879	37.81797	1	0	2	6	0	0	11	0	0	0
太原	9010187	晋联国际中心	万柏林区	长风西街50号	写字楼	1	1	1	0	0	0	1	12650.0	5702.4	32.0	112.513054	37.82019	1	0	1	10	0	3	15	0	0	1
太原	9010189	丽景苑	万柏林区	长风西街50号	纯住宅	1	1	1	0	1	1	1	9002.0	4889.92	32.0	112.513054	37.82019	1	0	1	10	0	3	15	0	0	1
太原	9010202	万科金域国际	万柏林区	太原市万柏林区长风西街66号	纯住宅	1	1	1	1	1	0	1	10800.0	4463.2	24.0	112.51306	37.8202	1	0	1	10	0	3	15	0	0	1
太原	9010182	万象城	万柏林区	千峰南路长风西街口北500米	纯住宅	1	1	0	0	0	0	1	6200.0	1625.4	32.0	112.51548	37.82032	1	0	1	9	0	2	14	1	0	1
太原	9010226	万象城二期	万柏林区	千峰南路长风西街口北500米	纯住宅	1	1	1	0	0	0	1	6200.0	623.7	32.0	112.51548	37.82032	1	0	1	9	0	2	14	1	0	1
太原	9010180	飞云国际	小店区	平阳路78号	写字楼	1	1	0	0	1	0	1	8800.0	3520.0	21.0	112.551834	37.822575	1	2	1	3	0	0	3	0	0	0
太原	9010121	长岛国际(太原)	万柏林区	新晋祠路20号	纯住宅	1	1	1	1	1	0	1	10420.0	1975.05	19.5	112.53343	37.82287	1	0	1	3	0	0	1	0	0	0
太原	9010078	金地园小区	小店区	太原亲贤北街50号	纯住宅	1	0	0	0	0	0	1	7988.0	413.0	18.0	112.5704	37.82314	4	2	4	10	1	0	135	0	0	0
太原	9010086	万泉大厦	小店区	亲贤北街50号	写字楼	1	1	0	0	0	0	1	13000.0	3379.2	20.0	112.5704	37.82314	4	2	4	10	1	0	135	0	0	0
太原	9010036	佳地花园（框架）	小店区	小店区亲贤北街15号	纯住宅	1	1	1	1	1	0	1	9100.0	3605.0	22.5	112.58235	37.824158	0	1	1	5	0	0	18	2	0	0
太原	9010193	西岸北区	万柏林区	万柏林千峰南路140号	纯住宅	1	0	1	0	0	0	1	7670.0	4253.76	28.5	112.51598	37.82529	0	0	2	5	0	1	16	1	0	0
太原	9010097	西岸小区	万柏林区	万柏林千峰南路140号	纯住宅	1	1	1	0	0	0	1	7670.0	8508.5	18.0	112.51598	37.82529	0	0	2	5	0	1	16	1	0	0
太原	9010136	中医学院宿舍	万柏林区	晋祠路一段69号	纯住宅	1	0	0	0	0	0	1	7046.0	350.0	25.0	112.519485	37.826084	0	1	2	3	0	0	10	1	0	0
太原	9010210	嘉苑小区（小店区）	小店区	太原市小店区长治路西巷八号	纯住宅	1	1	0	0	0	0	1	8467.0	1155.0	28.0	112.55815	37.828133	0	2	1	11	0	0	9	0	0	0
太原	9010015	阳光华庭（框架）	小店区	长治路王村南街19号	纯住宅	1	0	1	0	0	0	1	5400.0	882.0	22.0	112.57301	37.83058	3	12	6	11	4	0	66	0	0	0
太原	9010147	粮食局研究所家属楼	万柏林区	山西省太原市万柏林区晋祠路33号	纯住宅	1	0	0	0	1	1	0	7572.0	672.0	32.0	112.52669	37.83198	0	0	0	5	0	0	54	1	0	0
太原	9010211	师苑公寓	小店区	南内环街南三巷8号	纯住宅	0	1	0	0	0	0	1	8641.0	2286.83	28.0	112.547104	37.835415	2	0	0	1	0	0	1	0	0	0
太原	9010019	农行老军营宿舍楼	小店区	平阳路18号	商住两用	1	1	1	0	0	0	1	8040.0	1320.0	12.0	112.552795	37.836117	5	0	0	3	0	0	8	1	0	0
太原	9010092	丽泽苑	小店区	寇庄北街23号	纯住宅	0	0	1	0	0	0	0	9350.0	588.0	28.0	112.56032	37.83684	3	3	2	18	1	0	52	2	0	0
太原	9010065	世纪嘉园（框架）	小店区	寇庄北街27号	纯住宅	1	0	0	0	0	0	1	7385.0	910.0	9.0	112.558685	37.837162	3	3	2	21	1	0	37	1	0	0
太原	9010088	金茂国际数码中心	小店区	中国山西省太原市平阳路1号	写字楼	1	1	0	0	0	0	0	18000.0	7040.0	26.0	112.55136	37.837765	4	0	0	4	0	0	13	0	0	0
太原	9010206	万水澜庭二期	万柏林区	南内环西街2号	商住两用	1	1	1	0	0	0	1	10000.0	5280.0	30.0	112.51553	37.841175	1	0	1	5	0	0	10	0	0	0
太原	9010177	菜园广场	迎泽区	菜园街18-1	纯住宅	1	1	0	0	1	1	1	9430.0	945.0	27.0	112.55222	37.842236	0	3	3	6	0	0	10	1	0	1
太原	9010241	菜园广场写字楼	迎泽区	菜园街18-1	写字楼	1	1	1	0	0	1	1	9430.0	3238.4	27.0	112.55222	37.842236	0	3	3	6	0	0	10	1	0	1
太原	9010001	西南花园	万柏林区	万柏林区和平南路105号	纯住宅	1	0	1	0	0	0	1	6973.0	924.0	33.0	112.51114	37.84511	0	0	1	3	0	0	0	0	0	0
太原	9010102	锦泰公交花园	小店区	双塔西街双西小学对面	纯住宅	1	1	1	0	0	0	1	11300.0	1628.0	25.0	112.55797	37.84522	1	8	2	10	2	0	41	1	0	8
太原	9010017	太原平板玻璃厂家属区	万柏林区	太原市万柏林区众纺路12号	纯住宅	1	0	0	0	0	0	1	8464.0	1568.0	28.0	112.51596	37.845963	1	1	1	3	0	0	8	0	0	0
